DATE,DPRIME
2022-09-14,5.50
2022-09-15,5.50
2022-09-16,5.50
2022-09-19,5.50
2022-09-20,5.50
2022-09-21,5.50
2022-09-22,6.25
2022-09-23,6.25
2022-09-26,6.25
2022-09-27,6.25
2022-09-28,6.25
2022-09-29,6.25
2022-09-30,6.25
2022-10-03,6.25
2022-10-04,6.25
2022-10-05,6.25
2022-10-06,6.25
2022-10-07,6.25
2022-10-10,.
2022-10-11,6.25
2022-10-12,6.25
2022-10-13,6.25
2022-10-14,6.25
2022-10-17,6.25
2022-10-18,6.25
2022-10-19,6.25
2022-10-20,6.25
2022-10-21,6.25
2022-10-24,6.25
2022-10-25,6.25
2022-10-26,6.25
2022-10-27,6.25
2022-10-28,6.25
2022-10-31,6.25
2022-11-01,6.25
2022-11-02,6.25
2022-11-03,7.00
2022-11-04,7.00
2022-11-07,7.00
2022-11-08,7.00
2022-11-09,7.00
2022-11-10,7.00
2022-11-11,.
2022-11-14,7.00
2022-11-15,7.00
2022-11-16,7.00
2022-11-17,7.00
2022-11-18,7.00
2022-11-21,7.00
2022-11-22,7.00
2022-11-23,7.00
2022-11-24,.
2022-11-25,7.00
2022-11-28,7.00
2022-11-29,7.00
2022-11-30,7.00
2022-12-01,7.00
2022-12-02,7.00
2022-12-05,7.00
2022-12-06,7.00
2022-12-07,7.00
2022-12-08,7.00
2022-12-09,7.00
2022-12-12,7.00
2022-12-13,7.00
2022-12-14,7.00
2022-12-15,7.50
2022-12-16,7.50
2022-12-19,7.50
2022-12-20,7.50
2022-12-21,7.50
2022-12-22,7.50
2022-12-23,7.50
2022-12-26,.
2022-12-27,7.50
2022-12-28,7.50
2022-12-29,7.50
2022-12-30,7.50
2023-01-02,.
2023-01-03,7.50
2023-01-04,7.50
2023-01-05,7.50
2023-01-06,7.50
2023-01-09,7.50
2023-01-10,7.50
2023-01-11,7.50
2023-01-12,7.50
2023-01-13,7.50
2023-01-16,.
2023-01-17,7.50
2023-01-18,7.50
2023-01-19,7.50
2023-01-20,7.50
2023-01-23,7.50
2023-01-24,7.50
2023-01-25,7.50
2023-01-26,7.50
2023-01-27,7.50
2023-01-30,7.50
2023-01-31,7.50
2023-02-01,7.50
2023-02-02,7.75
2023-02-03,7.75
2023-02-06,7.75
2023-02-07,7.75
2023-02-08,7.75
2023-02-09,7.75
2023-02-10,7.75
2023-02-13,7.75
2023-02-14,7.75
2023-02-15,7.75
2023-02-16,7.75
2023-02-17,7.75
2023-02-20,.
2023-02-21,7.75
2023-02-22,7.75
2023-02-23,7.75
2023-02-24,7.75
2023-02-27,7.75
2023-02-28,7.75
2023-03-01,7.75
2023-03-02,7.75
2023-03-03,7.75
2023-03-06,7.75
2023-03-07,7.75
2023-03-08,7.75
2023-03-09,7.75
2023-03-10,7.75
2023-03-13,7.75
2023-03-14,7.75
2023-03-15,7.75
2023-03-16,7.75
2023-03-17,7.75
2023-03-20,7.75
2023-03-21,7.75
2023-03-22,7.75
2023-03-23,8.00
2023-03-24,8.00
2023-03-27,8.00
2023-03-28,8.00
2023-03-29,8.00
2023-03-30,8.00
2023-03-31,8.00
2023-04-03,8.00
2023-04-04,8.00
2023-04-05,8.00
2023-04-06,8.00
2023-04-07,8.00
2023-04-10,8.00
2023-04-11,8.00
2023-04-12,8.00
2023-04-13,8.00
2023-04-14,8.00
2023-04-17,8.00
2023-04-18,8.00
2023-04-19,8.00
2023-04-20,8.00
2023-04-21,8.00
2023-04-24,8.00
2023-04-25,8.00
2023-04-26,8.00
2023-04-27,8.00
2023-04-28,8.00
2023-05-01,8.00
2023-05-02,8.00
2023-05-03,8.00
2023-05-04,8.25
2023-05-05,8.25
2023-05-08,8.25
2023-05-09,8.25
2023-05-10,8.25
2023-05-11,8.25
2023-05-12,8.25
2023-05-15,8.25
2023-05-16,8.25
2023-05-17,8.25
2023-05-18,8.25
2023-05-19,8.25
2023-05-22,8.25
2023-05-23,8.25
2023-05-24,8.25
2023-05-25,8.25
2023-05-26,8.25
2023-05-29,.
2023-05-30,8.25
2023-05-31,8.25
2023-06-01,8.25
2023-06-02,8.25
2023-06-05,8.25
2023-06-06,8.25
2023-06-07,8.25
2023-06-08,8.25
2023-06-09,8.25
2023-06-12,8.25
2023-06-13,8.25
2023-06-14,8.25
2023-06-15,8.25
2023-06-16,8.25
2023-06-19,.
2023-06-20,8.25
2023-06-21,8.25
2023-06-22,8.25
2023-06-23,8.25
2023-06-26,8.25
2023-06-27,8.25
2023-06-28,8.25
2023-06-29,8.25
2023-06-30,8.25
2023-07-03,8.25
2023-07-04,.
2023-07-05,8.25
2023-07-06,8.25
2023-07-07,8.25
2023-07-10,8.25
2023-07-11,8.25
2023-07-12,8.25
2023-07-13,8.25
2023-07-14,8.25
2023-07-17,8.25
2023-07-18,8.25
2023-07-19,8.25
2023-07-20,8.25
2023-07-21,8.25
2023-07-24,8.25
2023-07-25,8.25
2023-07-26,8.25
2023-07-27,8.50
2023-07-28,8.50
2023-07-31,8.50
2023-08-01,8.50
2023-08-02,8.50
2023-08-03,8.50
2023-08-04,8.50
2023-08-07,8.50
2023-08-08,8.50
2023-08-09,8.50
2023-08-10,8.50
2023-08-11,8.50
2023-08-14,8.50
2023-08-15,8.50
2023-08-16,8.50
2023-08-17,8.50
2023-08-18,8.50
2023-08-21,8.50
2023-08-22,8.50
2023-08-23,8.50
2023-08-24,8.50
2023-08-25,8.50
2023-08-28,8.50
2023-08-29,8.50
2023-08-30,8.50
2023-08-31,8.50
2023-09-01,8.50
2023-09-04,.
2023-09-05,8.50
2023-09-06,8.50
2023-09-07,8.50
2023-09-08,8.50
2023-09-11,8.50
2023-09-12,8.50
2023-09-13,8.50
2023-09-14,8.50
2023-09-15,8.50
2023-09-18,8.50
2023-09-19,8.50
2023-09-20,8.50
2023-09-21,8.50
2023-09-22,8.50
2023-09-25,8.50
2023-09-26,8.50
2023-09-27,8.50
2023-09-28,8.50
2023-09-29,8.50
2023-10-02,8.50
2023-10-03,8.50
2023-10-04,8.50
2023-10-05,8.50
2023-10-06,8.50
2023-10-09,8.50
2023-10-10,8.50
2023-10-11,8.50
2023-10-12,8.50
2023-10-13,8.50
2023-10-16,8.50
2023-10-17,8.50
2023-10-18,8.50
2023-10-19,8.50
2023-10-20,8.50
2023-10-23,8.50
2023-10-24,8.50
2023-10-25,8.50
2023-10-26,8.50
2023-10-27,8.50
2023-10-30,8.50
2023-10-31,8.50
2023-11-01,8.50
2023-11-02,8.50
2023-11-03,8.50
2023-11-06,8.50
2023-11-07,8.50
2023-11-08,8.50
2023-11-09,8.50
2023-11-10,8.50
2023-11-13,8.50
2023-11-14,8.50
2023-11-15,8.50
2023-11-16,8.50
2023-11-17,8.50
2023-11-20,8.50
2023-11-21,8.50
2023-11-22,8.50
2023-11-23,8.50
2023-11-24,8.50
2023-11-27,8.50
2023-11-28,8.50
2023-11-29,8.50
2023-11-30,8.50
2023-12-01,8.50
2023-12-04,8.50
2023-12-05,8.50
2023-12-06,8.50
2023-12-07,8.50
2023-12-08,8.50
2023-12-11,8.50
2023-12-12,8.50
2023-12-13,8.50
2023-12-14,8.50
2023-12-15,8.50
2023-12-18,8.50
2023-12-19,8.50
2023-12-20,8.50
2023-12-21,8.50
2023-12-22,8.50
2023-12-25,8.50
2023-12-26,8.50
2023-12-27,8.50
2023-12-28,8.50
2023-12-29,8.50
2024-01-01,8.50
2024-01-02,8.50
